"Amélie"|"ETgJqJHV7BW6pIr9Ox74sA"|"Charcuterie"|"Proscuitto Di Parma"|""|"1 review"
"Amélie"|"ETgJqJHV7BW6pIr9Ox74sA"|"Charcuterie"|"Duck Breast"|""|"18 reviews 5 photos"
"Amélie"|"ETgJqJHV7BW6pIr9Ox74sA"|"Charcuterie"|"Rosette De Lyon"|""|"1 review"
"Amélie"|"ETgJqJHV7BW6pIr9Ox74sA"|"Charcuterie"|"Sopressatta"|""|"2 reviews"
"Amélie"|"ETgJqJHV7BW6pIr9Ox74sA"|"Appetizers"|"Rostini Amuse- Bouches"|""|""
"Amélie"|"ETgJqJHV7BW6pIr9Ox74sA"|"Appetizers"|"Burgundy Escargots Gratinee"|""|"5 reviews 1 photo"
"Amélie"|"ETgJqJHV7BW6pIr9Ox74sA"|"Appetizers"|"Foie Gras Au Torchon with Red Wine Poached Pear"|""|"6 reviews 1 photo"
"Amélie"|"ETgJqJHV7BW6pIr9Ox74sA"|"Appetizers"|"Chicken Liver Mousse Served with Confiture D'oignons"|""|"34 reviews 6 photos"
"Amélie"|"ETgJqJHV7BW6pIr9Ox74sA"|"Appetizers"|"Baked Medjool Dates Stuffed"|""|"3 reviews"
"Amélie"|"ETgJqJHV7BW6pIr9Ox74sA"|"Appetizers"|"Warm Pistachio Crusted Goat Cheese Ball with Honey"|""|"53 reviews 12 photos"
"Amélie"|"ETgJqJHV7BW6pIr9Ox74sA"|"Appetizers"|"Steamed Mussels with Leeks"|""|""
"Amélie"|"ETgJqJHV7BW6pIr9Ox74sA"|"Appetizers"|"Hand Cut Steak Tartare"|""|"6 reviews 1 photo"
"Amélie"|"ETgJqJHV7BW6pIr9Ox74sA"|"Appetizers"|"Salmon Tartare with Cornichon"|""|"8 reviews"
"Amélie"|"ETgJqJHV7BW6pIr9Ox74sA"|"Appetizers"|"Flatbread Topped with Portabella Mushrooms"|""|"3 reviews"
"Amélie"|"ETgJqJHV7BW6pIr9Ox74sA"|"Appetizers"|"Brandade De Morue"|""|"1 review"
"Amélie"|"ETgJqJHV7BW6pIr9Ox74sA"|"Appetizers"|"Soupe Du Jour"|""|""
"Amélie"|"ETgJqJHV7BW6pIr9Ox74sA"|"Salades"|"Seasonal Mix Greens and Cherry Tomatoes with Lemon Dressing"|""|""
"Amélie"|"ETgJqJHV7BW6pIr9Ox74sA"|"Salades"|"Salade Amlie"|""|"1 review"
"Amélie"|"ETgJqJHV7BW6pIr9Ox74sA"|"Salades"|"Roasted Red Beets Salad"|""|"1 review 1 photo"
"Amélie"|"ETgJqJHV7BW6pIr9Ox74sA"|"Salades"|"Smoked salmon and arugula salad"|""|"2 reviews 2 photos"
"Amélie"|"ETgJqJHV7BW6pIr9Ox74sA"|"Salades"|"Frise Salad with Warm Bacon and Shallots"|""|"1 review"
"Amélie"|"ETgJqJHV7BW6pIr9Ox74sA"|"Entrees"|"Whole Brook Trout Pan- Roasted"|""|"3 reviews"
"Amélie"|"ETgJqJHV7BW6pIr9Ox74sA"|"Entrees"|"Gratin De Ravioles Du Royans"|""|"15 reviews 2 photos"
"Amélie"|"ETgJqJHV7BW6pIr9Ox74sA"|"Entrees"|"Roasted Duck Leg Confit"|""|"53 reviews 18 photos"
"Amélie"|"ETgJqJHV7BW6pIr9Ox74sA"|"Entrees"|"Filet Mignon (6oz) Served with Caramelized Cipollini Onions"|""|"1 review"
"Amélie"|"ETgJqJHV7BW6pIr9Ox74sA"|"Entrees"|"Apple Cider Glazed Pork Tenderloin"|""|"2 reviews 2 photos"
"Amélie"|"ETgJqJHV7BW6pIr9Ox74sA"|"Garnitures"|"Pommes frites"|""|"5 reviews 1 photo"
"Amélie"|"ETgJqJHV7BW6pIr9Ox74sA"|"Garnitures"|"Ratatouille"|""|"6 reviews 3 photos"
"Amélie"|"ETgJqJHV7BW6pIr9Ox74sA"|"Garnitures"|"Sauted Spinach"|""|""
"Amélie"|"ETgJqJHV7BW6pIr9Ox74sA"|"Garnitures"|"Haricots verts"|""|"4 reviews"
"Amélie"|"ETgJqJHV7BW6pIr9Ox74sA"|"Dessert"|"Vanilla Bean Crme Brule with Sliced Bananas"|""|""
"Amélie"|"ETgJqJHV7BW6pIr9Ox74sA"|"Dessert"|"Valrhona Chocolate Fondant"|""|"3 reviews"
"Nish Nush"|"d8zSYpArh4oXpxeJWNA4Pg"|"Salads"|"Greek Salad"|"11.00"|"4 reviews"
"Nish Nush"|"d8zSYpArh4oXpxeJWNA4Pg"|"Salads"|"Sesame Salad"|"11.00"|"2 photos"
"Nish Nush"|"d8zSYpArh4oXpxeJWNA4Pg"|"Salads"|"Purple Rain Salad"|"12.00"|"5 reviews 1 photo"
"Nish Nush"|"d8zSYpArh4oXpxeJWNA4Pg"|"Salads"|"Avocado Salad"|"12.00"|"4 reviews 4 photos"
"Nish Nush"|"d8zSYpArh4oXpxeJWNA4Pg"|"Salads"|"Green Falafel Salad"|"12.00"|"6 reviews 2 photos"
"Nish Nush"|"d8zSYpArh4oXpxeJWNA4Pg"|"Salads"|"Halloumi Salad"|"14.00"|"1 review"
"Nish Nush"|"d8zSYpArh4oXpxeJWNA4Pg"|"Soup"|"Soup of The Day"|"4.50 4.50 6.00"|""
"Nish Nush"|"d8zSYpArh4oXpxeJWNA4Pg"|"Soup"|"Split Pea Soup"|"4.50 4.50 6.00"|"9 reviews 1 photo"
"Nish Nush"|"d8zSYpArh4oXpxeJWNA4Pg"|"Sandwiches"|"Red Hot Chili Sandwich"|"8.00"|"15 reviews 1 photo"
"Nish Nush"|"d8zSYpArh4oXpxeJWNA4Pg"|"Sandwiches"|"Classic Forever Sandwich"|"7.00"|"6 reviews 3 photos"
"Nish Nush"|"d8zSYpArh4oXpxeJWNA4Pg"|"Sandwiches"|"Popeye Delight Sandwich"|"8.00"|"9 reviews 3 photos"
"Nish Nush"|"d8zSYpArh4oXpxeJWNA4Pg"|"Sandwiches"|"Deluxe Sandwich"|"9.00"|"12 reviews 7 photos"
"Nish Nush"|"d8zSYpArh4oXpxeJWNA4Pg"|"Sandwiches"|"Sabich Sandwich"|"9.00"|"1 photo"
"Nish Nush"|"d8zSYpArh4oXpxeJWNA4Pg"|"Sandwiches"|"Simply Chickpea Sandwich"|"6.00"|""
"Nish Nush"|"d8zSYpArh4oXpxeJWNA4Pg"|"Sandwiches"|"The White Desert Sandwich"|"6.00"|""
"Nish Nush"|"d8zSYpArh4oXpxeJWNA4Pg"|"Platters All served with olives, pickles and white or whole-wheat pita."|"Falafel Trio Platter"|"12.75"|"49 reviews 19 photos"
"Nish Nush"|"d8zSYpArh4oXpxeJWNA4Pg"|"Platters All served with olives, pickles and white or whole-wheat pita."|"Pure Hummus Platter"|"9.00"|"1 review"
"Nish Nush"|"d8zSYpArh4oXpxeJWNA4Pg"|"Platters All served with olives, pickles and white or whole-wheat pita."|"Masabacha Platter"|"11.00"|"3 reviews"
"Nish Nush"|"d8zSYpArh4oXpxeJWNA4Pg"|"Platters All served with olives, pickles and white or whole-wheat pita."|"Iron Hummus Platter"|"11.00"|""
"Nish Nush"|"d8zSYpArh4oXpxeJWNA4Pg"|"Platters All served with olives, pickles and white or whole-wheat pita."|"OMG Platter"|"11.00"|"2 reviews"
"Nish Nush"|"d8zSYpArh4oXpxeJWNA4Pg"|"Platters All served with olives, pickles and white or whole-wheat pita."|"Shakshuka Platter"|"11.00"|""
"Nish Nush"|"d8zSYpArh4oXpxeJWNA4Pg"|"Platters All served with olives, pickles and white or whole-wheat pita."|"Falfilu Platter"|"11.00"|"3 reviews 3 photos"
"Nish Nush"|"d8zSYpArh4oXpxeJWNA4Pg"|"Maza Small dishes."|"Israeli Salad"|"4.00"|"17 reviews 1 photo"
"Nish Nush"|"d8zSYpArh4oXpxeJWNA4Pg"|"Maza Small dishes."|"Moroccan Carrots"|"5.00"|"1 review"
"Nish Nush"|"d8zSYpArh4oXpxeJWNA4Pg"|"Maza Small dishes."|"Roasted Beets"|"5.00"|"3 reviews 2 photos"
"Nish Nush"|"d8zSYpArh4oXpxeJWNA4Pg"|"Maza Small dishes."|"Labane"|"5.00"|"1 review"
"Nish Nush"|"d8zSYpArh4oXpxeJWNA4Pg"|"Maza Small dishes."|"Hummus"|"4.00"|"119 reviews 5 photos"
"Nish Nush"|"d8zSYpArh4oXpxeJWNA4Pg"|"Maza Small dishes."|"Baba Ganoush"|"6.00"|"2 reviews 1 photo"
"Nish Nush"|"d8zSYpArh4oXpxeJWNA4Pg"|"Maza Small dishes."|"Breaded Fried Eggplant"|"6.00"|"2 reviews"
"Nish Nush"|"d8zSYpArh4oXpxeJWNA4Pg"|"Maza Small dishes."|"House French Fries"|"4.00"|""
"Nish Nush"|"d8zSYpArh4oXpxeJWNA4Pg"|"Maza Small dishes."|"Cajun Fries"|"5.00"|"2 reviews"
"Nish Nush"|"d8zSYpArh4oXpxeJWNA4Pg"|"Maza Small dishes."|"Cauliflower"|"5.00"|"9 reviews 1 photo"
"Nish Nush"|"d8zSYpArh4oXpxeJWNA4Pg"|"Maza Small dishes."|"Tabouli"|"5.00"|"5 reviews 2 photos"
"Nish Nush"|"d8zSYpArh4oXpxeJWNA4Pg"|"Maza Small dishes."|"Matbucha"|"5.00"|""
"Nish Nush"|"d8zSYpArh4oXpxeJWNA4Pg"|"Maza Small dishes."|"Falafel 5 Pcs"|"4.00"|""
"Nish Nush"|"d8zSYpArh4oXpxeJWNA4Pg"|"Maza Small dishes."|"White Cabbage"|"4.00"|"1 review"
"Nish Nush"|"d8zSYpArh4oXpxeJWNA4Pg"|"Maza Small dishes."|"Red Cabbage"|"4.00"|"15 reviews"
"Nish Nush"|"d8zSYpArh4oXpxeJWNA4Pg"|"Dessert"|"Nush Chocolate"|"5.00"|"1 review"
"Nish Nush"|"d8zSYpArh4oXpxeJWNA4Pg"|"Dessert"|"Nush Halva"|"6.00"|""
"Nish Nush"|"d8zSYpArh4oXpxeJWNA4Pg"|"Dessert"|"Baklava"|"2.00"|"10 reviews 7 photos"
"Nish Nush"|"d8zSYpArh4oXpxeJWNA4Pg"|"Homemade Drinks"|"Lemonana"|"3.99"|"9 reviews 3 photos"
"Nish Nush"|"d8zSYpArh4oXpxeJWNA4Pg"|"Homemade Drinks"|"Iced Coffee"|"2.99"|""
"Nish Nush"|"d8zSYpArh4oXpxeJWNA4Pg"|"Homemade Drinks"|"Iced Tea"|"2.99"|"5 reviews 1 photo"
"Nish Nush"|"d8zSYpArh4oXpxeJWNA4Pg"|"Hot Beverages"|"Tea with Fresh Mint"|"2.00"|"2 reviews 1 photo"
"Nish Nush"|"d8zSYpArh4oXpxeJWNA4Pg"|"Smoothie Bar"|"Strawberry Banana Smoothie"|"5.50"|"1 review"
"Nish Nush"|"d8zSYpArh4oXpxeJWNA4Pg"|"Smoothie Bar"|"Pineapple Melon and Ginger Smoothie"|"5.50"|"1 review 1 photo"
"Nish Nush"|"d8zSYpArh4oXpxeJWNA4Pg"|"Smoothie Bar"|"Raspberry Mango and Low Fat Yogurt Smoothie"|"5.50"|""
"Nish Nush"|"d8zSYpArh4oXpxeJWNA4Pg"|"Smoothie Bar"|"Banana Dates and Chocolate Coconut Water Smoothie"|"5.50"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Sparkling Wine"|"Crmant, Stphane Tissot, Crmant Du Jura, France"|"19.00"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Sparkling Wine"|"Champagne, Brche & Fils,brut Rserve, Ludes"|"29.00"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Sparkling Wine"|"Champagne, Larmandier-Bernier, Terre De Vertus,blanc De Blancs, Vertus 2008"|"45.00"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Sparkling Wine"|"Champagne, Chartogne-Taillet, Brut Ros, Merfy"|"39.00"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Sparkling Wine"|"Champagne, Krug, Grande Cuve, Brut, Reims (Half Bottle)"|"125.00"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Sherry Wine"|"Manzanilla, Equipo Navazos, La Bota De Manzanilla, Eleven Madison Park, Jerez"|"22.00"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Sherry Wine"|"Amontillado, Equipo Navazos, La Bota De Amontillado, #37, Jerez"|"30.00"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Sherry Wine"|"Palo Cortado, Equipo Navazos, La Bota De Palo Cortado, #34, Jerez"|"25.00"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Sherry Wine"|"Palo Cortado, Equipo Navazos, La Bota De Palo Cortado, 'Bota No,' #41, Jerez"|"75.00"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Sherry Wine"|"Palo Cortado, Valdespino,viejo, C. P. , Jerez"|"18.00"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Yellow Wine"|"Savagnin, Domaine De Montbourgeau, Vin Jaune, L'toile, Jura, France 2006"|"30.00"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Rice Wine"|"Sake, Tedorigawa, Kinka, Nama Daiginjo, Ishikawa Prefecture, Japan"|"15.00"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Glasses of White Wine"|"Riesling, Hans Kramp, Ayler Kupp, Sptlese, Saar, Germany 1989"|"23.00"|"1 review"
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Glasses of White Wine"|"Riesling, Franz Hirtzberger, Steinterrassen, Federspiel, Wachau, Austria 2012"|"22.00"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Glasses of White Wine"|"Riesling, Keuka Lake Vineyards, Falling Man Vineyard, Finger Lakes, New York 2012"|"19.00"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Glasses of White Wine"|"Pinot Gris, Albert Boxler, Rserve, Alsace, France 2012"|"35.00"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Glasses of White Wine"|"Sauvignon Blanc, Lieu Dit, Santa Ynez Valley, California 2013"|"18.00"|"1 review"
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Glasses of White Wine"|"Chenin Blanc, Domaine Aux Moines, Roche Aux Moines, Savennires, Loire Valley, France 1999"|"22.00"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Glasses of White Wine"|"Vermentino, Domaine De Majas, Ctes Catalanes, Roussillon, France 2013"|"13.00"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Glasses of White Wine"|"Greco, Cantine Di Marzo, Greco Di Tufo, Campania, Italy 2013"|"14.00"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Glasses of White Wine"|"Clairette, Chteau Simone, Palette, Provence, France 2008"|"39.00"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Glasses of White Wine"|"Marsanne, Vallin, Vin Blanc, Santa Ynez Valley, California 2013"|"21.00"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Glasses of White Wine"|"Marsanne, J. L. Chave, Blanche, Hermitage, Rhne Valley, France 2010"|"50.00"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Glasses of White Wine"|"Chardonnay, Sandhi, Santa Barbara County, California 2012"|"20.00"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Glasses of White Wine"|"Chardonnay, Isabelle Et Denis Pommier, Cte De Lchet, Premier Cru, Chablis, France 2012"|"22.00"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Glasses of White Wine"|"Chardonnay, Domaines Leflaive, Mcon-Verz, Burgundy, France 2012"|"30.00"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Glasses of Red Wine"|"Gamay, Laurence & Rmi Dufaitre, Cte De Brouilly, Beaujolais, France 2013"|"24.00"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Glasses of Red Wine"|"Pinot Noir, Tyler, Santa Barbara County, California 2012"|"19.00"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Glasses of Red Wine"|"Pinot Noir, Domaine De Montille, Aux S"|"45.00"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Glasses of Red Wine"|"Zweigelt, Weingut Muster, Steiermark, Austria 2010"|"18.00"|"2 reviews"
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Glasses of Red Wine"|"Grenache, Domaine Gramenon, Les Laurentides, Ctes Du Rhne Villages, France 2012"|"25.00"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Glasses of Red Wine"|"Grenache, Domaine La Barroche, Chteauneuf Du Pape, Rhne Valley, France 2011"|"35.00"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Glasses of Red Wine"|"Syrah, Domaine Monier Perreol, St. Joseph, Rhne Valley, France 2012"|"27.00"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Glasses of Red Wine"|"Syrah, Robert Michel, Cuve Des Cteaux, Cornas, Rhne Valley, France 2005"|"45.00"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Glasses of Red Wine"|"Mourvdre, Domaine De Terrebrune, Bandol, Provence, France (En Magnum) 2008"|"28.00"|"1 review"
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Glasses of Red Wine"|"Nebbiolo, Ar. Pe. Pe, Rosso Di Valtellina, Lombardia, Italy (En Magnum) 2009"|"25.00"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Glasses of Red Wine"|"Cabernet Franc, Catherine Et Pierre Breton, Nuits D'ivresse, Bourgueil, Loire Valley, France (En Magnum) 2009"|"21.00"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Glasses of Red Wine"|"Cabernet Sauvignon, Domaine Eden, Santa Cruz Mountains, California 2010"|"19.00"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Glasses of Red Wine"|"Cabernet Sauvignon, Mas De Daumas Gassac, Vin De Pays De L'hrault, Languedoc, France 2012"|"25.00"|"2 reviews"
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Glasses of Sweet Wine"|"Riesling, Karthuserhof, Eitelsbacher Karthuserhofberg, Auslese, Ruwer, Germany 2005"|"25.00"|"1 review"
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Glasses of Sweet Wine"|"Amigne, Fabienne Cottagnoud, Cave Des Tilleuls, Amigne De Vtroz, Valais, Switzerland 2011"|"18.00"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Glasses of Sweet Wine"|"Smillon & Sauvignon Blanc, Chteau Rieussec, Sauternes, Bordeaux, France 2006"|"40.00"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Glasses of Sweet Wine"|"Smillon & Sauvignon Blanc, Chteau D'yquem, Sauternes, Bordeaux, France 1998"|"95.00"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Glasses of Sweet Wine"|"Chenin Blanc, Foreau, Moelleux, Vouvray, Loire Valley, France 2010"|"20.00"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Glasses of Sweet Wine"|"Petit Manseng, Dagueneau Et Pautrat, Les Jardins De Babylone, Juranon, France 2010"|"60.00"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Glasses of Sweet Wine"|"Furmint, Kirlyudvar, Cuve Ilona, Tokaji, Hungary 2007"|"25.00"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Glasses of Sweet Wine"|"Trebbiano, Castello Sonnino, De Renzis Sonnino, Vin Santo, Tuscany, Italy 2006"|"23.00"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Glasses of Sweet Wine"|"Zibbibo, Marco De Bartoli,bukkuram, Sole De Agosto,passito De Pantelleria, Sicily, Italy 2011"|"25.00"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Glasses of Sweet Wine"|"Zweigelt, Weinlaubenhof Kracher, Zweigelt Beerenauslese, Neusiedlersee, Burgenland, Austria 2012"|"19.00"|"2 reviews 1 photo"
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Glasses of Fortified Wine"|"Rainwater, Barbeito (Rare Wine Co. ), Baltimore Special Reserve"|"25.00"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Glasses of Fortified Wine"|"Sercial, Barbeito (Rare Wine Co. ), Charleston Special Reserve"|"25.00"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Glasses of Fortified Wine"|"Sercial, D'oliveiras, Reserva 1937"|"145.00"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Glasses of Fortified Wine"|"Sercial, D'oliveiras, Reserva 1969"|"60.00"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Glasses of Fortified Wine"|"Sercial, D'oliveiras, Reserva 1989"|"45.00"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Glasses of Fortified Wine"|"Verdelho, D'oliveiras, Reserva 1912"|"195.00"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Glasses of Fortified Wine"|"Verdelho, D'oliveiras, Reserva 1932"|"160.00"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Glasses of Fortified Wine"|"Verdelho, D'oliveiras, Reserva 1973"|"60.00"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Glasses of Fortified Wine"|"Verdelho, D'oliveiras, Reserva 1986"|"55.00"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Glasses of Fortified Wine"|"Boal, Barbeito (Rare Wine Co. ), Boston Special Reserve"|"25.00"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Glasses of Fortified Wine"|"Boal, Barbeito, Reserva Velha 1863"|"195.00"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Glasses of Fortified Wine"|"Boal, D'oliveiras, Reserva 1922"|"165.00"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Glasses of Fortified Wine"|"Boal, D'oliveiras, Reserva 1968"|"75.00"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Glasses of Fortified Wine"|"Boal, D'oliveiras, Reserva 1977"|"55.00"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Glasses of Fortified Wine"|"Boal, D'oliveiras, Reserva 1983"|"45.00"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Glasses of Fortified Wine"|"Malmsey, Barbeito (Rare Wine Co. ), New York Special Reserve"|"25.00"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Glasses of Fortified Wine"|"Malmsey, D'oliveiras, Reserva 1983"|"190.00"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Glasses of Fortified Wine"|"Malmsey, D'oliveiras, Reserva 1989"|"48.00"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Port"|"Vintage, Dow's, Quinta Do Bomfim 2001"|"19.00"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Port"|"Vintage, Graham's 1977"|"55.00"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Port"|"Tawny, Niepoort, Colheita 2001"|"17.00"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Port"|"Tawny, Quinta Do Noval, Twenty Year Old"|"27.00"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Banyuls"|"Grenache, Domaine La Tour Vieille, Rimage 2011"|"16.00"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Macvin"|"Savagnin, Jean Franois Ganevat, Jura"|"15.00"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Macvin"|"Pinot Noir, Chais Du Vieux Bourg, Le Finot, Jura 2008"|"22.00"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Muscat Du Cap Corse"|"Muscat, Domaine Marengo, No. 655, Corsica 2010"|"15.00"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Rappu"|"Aleatico, Domaine De Gioielli, Vin De Pays De L'le De Beaut, Corsica"|"22.00"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Rivesaltes"|"Grenache, Domaine Gauby, Carcia, Roussillon 2006"|"17.00"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Sherry"|"Moscatel, Emilio Lustau, Emiln, Solera Reserva , Jerez"|"12.00"|""
"Eleven Madison Park"|"nRO136GRieGtxz18uD61DA"|"Sherry"|"Cream, Equipo Navazos, La Bota De Cream, 'Bota No,' #38, Jerez"|"75.00"|""
