id,price,bedrooms,lon,lag
1666233,2000,0.0,-73.9948,40.7582
1666313,4435,1.0,-74.015,40.7179
1666333,9000,3.0,-74.002,40.737
1666333,9500,3.0,-74.002,40.737
1666342,2000,0.0,-73.9715,40.7492
1666362,5908,3.0,-73.9617,40.7173
1666362,6400,3.0,-73.9617,40.7173
1666387,12995,2.0,-73.9847,40.7433
1666387,13500,2.0,-73.9847,40.7433
1666416,5000,1.0,-74.0024,40.7466
1666427,1900,1.0,-74.0403,40.6254
1666503,3370,1.0,-73.9883,40.775
1666550,6265,1.0,-73.9904,40.734
1666594,2450,1.0,-73.9765,40.7834
1666618,2600,2.0,-73.9239,40.7718
1666628,2400,2.0,-73.9319,40.6967
1666645,2400,3.0,-74.1828,40.5385
1666645,2400,3.0,-74.1828,40.5385
1666663,2800,2.0,-73.9178,40.7459
1666694,4370,1.0,-73.9949,40.7456
1666697,6710,2.0,-73.9883,40.7778
1666703,10550,3.0,-73.9905,40.7753
1666716,3500,2.0,-73.9662,40.7913
1666734,4250,0.0,-73.9611,40.6797
1666743,2150,1.0,-73.9,40.7109
1666743,2150,1.0,-73.9,40.7109
1666808,2295,1.0,-73.9524,40.8261
1666941,3200,1.0,-73.9664,40.8014
1666970,1600,1.0,-73.9435,40.8303
1666986,3750,0.0,-73.9542,40.7795
1667037,5995,1.0,-73.9851,40.7672
1667037,6995,1.0,-73.9851,40.7672
1667051,2100,2.0,-73.918,40.7
1667061,3000,0.0,-74.002,40.7264
1667174,3500,1.0,-73.9846,40.768
1667217,4309,1.0,-73.9817,40.6938
1667262,3942,1.0,-73.9817,40.6938
1667285,3840,1.0,-73.9883,40.7778
1667355,3000,1.0,-73.954,40.8059
1667362,5400,1.5,-73.9937,40.7031
1667369,3350,0.0,-74.0005,40.7349
1667379,1575,1.0,-74.026,40.6274
1667477,2800,1.0,-73.9824,40.7837
1667526,6100,2.0,-73.9875,40.7658
1667572,2410,0.0,-73.9941,40.7303
1667572,2410,0.0,-73.9941,40.7303
1667596,2300,3.0,-74.0192,40.6212
1667713,2760,0.0,-73.9917,40.6898
1667755,3828,2.0,-73.9817,40.6938
1667757,2400,2.0,-73.835,40.7133
1667757,2650,2.0,-73.835,40.7133
1667765,2400,1.0,-73.9848,40.7288
1667790,4500,1.0,-73.9784,40.7244
1667790,4500,1.0,-73.9784,40.7244
1667791,5500,2.0,-73.9824,40.7298
1667804,2800,2.0,-73.9853,40.6832
1667841,5200,1.0,-74.0038,40.7169
1667893,3200,0.0,-73.9902,40.7274
1667956,4800,1.0,-73.9842,40.7668
1667973,4000,1.0,-73.9724,40.7826
1668023,2300,2.0,-73.9512,40.5938
1668050,3500,4.0,-73.955,40.6811
1668055,3300,4.0,-73.9325,40.69
1668055,3300,4.0,-73.9325,40.69
1668091,3500,1.0,-74.006,40.7082
1668102,5895,1.0,-73.9814,40.7715
1668112,4995,2.0,-73.9595,40.7186
1668144,5900,2.0,-73.9882,40.7717
1668146,4850,2.0,-73.9799,40.6891
1668174,3200,3.0,-73.9678,40.576
1668185,5354,3.0,-73.9617,40.7173
1668204,9000,2.0,-73.9701,40.7633
1668204,9500,2.0,-73.9701,40.7633
1668210,5300,2.0,-73.9791,40.7807
1668228,1900,1.0,-73.9961,40.7185
1668228,1900,1.0,-73.9961,40.7185
1668238,2600,1.0,-73.9831,40.7019
1668276,2400,3.0,-73.9237,40.6908
1668276,2500,3.0,-73.9237,40.6908
1668296,3400,1.0,-74.0029,40.732
1668296,3500,1.0,-74.0029,40.732
1668320,4140,1.0,-73.9827,40.7762
1668321,4435,1.0,-73.9827,40.7762
1668321,4745,1.0,-73.9827,40.7762
1668322,4465,1.0,-73.9827,40.7762
1668322,4775,1.0,-73.9827,40.7762
1668323,4735,1.0,-73.9827,40.7762
1668325,4765,1.0,-73.9827,40.7762
1668326,6535,2.0,-73.9827,40.7762
1668326,6735,2.0,-73.9827,40.7762
1668327,6555,2.0,-73.9827,40.7762
1668328,7945,2.0,-73.9827,40.7762
1668330,10995,3.0,-73.9827,40.7762
1668331,11925,3.0,-73.9827,40.7762
1668331,11995,3.0,-73.9827,40.7762
1668415,1700,1.0,-73.9148,40.8013
1668485,2500,1.0,-73.9392,40.7513
1668500,5995,1.0,-73.9676,40.7568
1668504,4000,1.0,-73.9991,40.7421
1668507,2995,3.0,-73.9135,40.6853
1668508,2995,3.0,-73.9135,40.6853
1668540,3450,2.0,-73.9411,40.7265
1668624,4100,3.0,-73.8405,40.7171
1668624,4100,3.0,-73.8405,40.7171
1668782,2075,1.0,-73.8549,40.7247
1668800,3326,3.0,-73.9261,40.7693
1668800,3459,3.0,-73.9261,40.7693
1668829,2700,3.0,-73.8556,40.7328
1668829,2800,3.0,-73.8556,40.7328
1668841,2375,2.0,-73.8132,40.725
1668842,1875,1.0,-73.8132,40.725
1668877,3650,1.0,-73.9725,40.6791
1668881,12000,3.0,-73.9824,40.7792
1668893,2300,2.0,-73.9462,40.7961
1668897,2995,0.0,-73.9772,40.7649
1668897,3195,0.0,-73.9772,40.7649
1668922,2700,1.0,-73.9648,40.8031
1668922,2700,1.0,-73.9648,40.8031
1668923,3250,0.0,-73.9929,40.7253
1669015,2900,2.0,-73.8491,40.722
1669026,7500,2.0,-73.9614,40.758
1669027,25000,2.0,-73.9677,40.7615
1669047,29500,3.0,-73.9791,40.7654
1669049,4675,1.0,-74.0093,40.7306
1669067,1900,1.0,-73.8914,40.7498
1669070,2125,0.0,-74.0096,40.7054
1669078,3650,1.0,-73.9707,40.7593
1669120,2300,1.0,-73.9897,40.6625
1669120,2300,1.0,-73.9897,40.6625
1669130,1700,1.0,-73.919,40.6826
1669131,1700,1.0,-73.919,40.6826
1669133,2200,2.0,-73.9128,40.6855
1669136,3500,1.0,-73.9573,40.7208
1669136,4000,0.0,-73.9573,40.7208
1669152,16500,2.0,-73.9809,40.7704
1669152,17500,2.0,-73.9809,40.7704
1669155,4995,1.0,-73.9912,40.7243
1669161,4500,2.0,-73.995,40.6893
1669202,1850,1.0,-73.9465,40.8374
1669221,24500,3.0,-73.9703,40.7608
1669221,29500,3.0,-73.9703,40.7608
1669227,2500,1.0,-73.857,40.7323
1669240,1950,1.0,-73.9374,40.6901
1669240,1950,1.0,-73.9374,40.6901
1669272,2000,0.0,-73.9545,40.7746
1669282,2750,1.0,-73.9578,40.7449
1669299,3550,2.0,-73.982,40.7428
1669306,4400,5.0,-73.923,40.7002
1669320,2350,3.0,-73.9227,40.8056
1669321,2350,2.0,-73.9227,40.8056
1669321,2350,2.0,-73.9227,40.8056
1669372,2700,2.0,-73.973,40.652
1669395,20000,3.0,-74.0098,40.7256
1669395,20000,3.0,-74.0098,40.7256
1669401,6150,3.0,-73.9909,40.7649
1669429,5700,4.0,-73.9408,40.7487
1669430,3150,2.0,-73.9408,40.7487
1669431,2850,2.0,-73.9408,40.7487
1669438,6200,4.0,-73.9909,40.7649
1669509,12500,2.0,-74.0123,40.7165
1669510,11000,2.0,-74.0123,40.7165
1669510,12000,2.0,-74.0123,40.7165
1669537,3750,2.0,-73.9442,40.8244
1669538,4950,2.0,-73.9442,40.8244
1669543,3150,1.0,-73.983,40.7671
1669586,2450,2.0,-73.9433,40.7893
1669656,2950,1.0,-73.9668,40.7568
1669665,2950,1.0,-73.9668,40.7568
1669671,2950,1.0,-73.9668,40.7568
1669677,2950,1.0,-73.9668,40.7568
1669680,2950,1.0,-73.9668,40.7568
1669692,19995,3.0,-74.0091,40.7335
1669692,25000,3.0,-74.0091,40.7335
1669704,3400,3.0,-73.9434,40.7062
1669708,2950,2.0,-73.9612,40.8
1669730,3000,3.0,-73.9549,40.6829
1669760,16000,3.0,-73.9811,40.7849
1669787,3425,0.5,-74.0043,40.7521
1669791,2632,1.0,-73.9587,40.8019
1669888,2405,2.0,-73.8549,40.7247
1669888,2625,2.0,-73.8549,40.7247
1669909,2750,1.0,-73.9769,40.7896
1669912,9000,3.0,-73.9727,40.7463
1669969,1900,1.0,-73.9168,40.7495
1669969,2000,1.0,-73.9168,40.7495
1669995,2995,1.0,-73.9789,40.7497
1669998,4000,2.0,-73.9692,40.6927
1670040,8500,3.0,-73.9844,40.7034
1670059,2200,3.0,-73.8893,40.6659
1670068,2689,1.0,-74.0056,40.7354
1670068,2789,1.0,-74.0056,40.7354
1670097,1695,1.0,-73.8338,40.7058
1670101,4000,1.0,-73.9992,40.7398
1670112,2700,3.0,-73.9387,40.6822
1670125,3900,0.5,-74.0019,40.7339
1670125,3900,0.5,-74.0019,40.7339
1670128,3600,3.0,-73.9588,40.6743
1670146,5390,1.0,-74.0053,40.7106
1670149,2400,1.0,-73.9534,40.7105
1670224,2200,2.0,-50,0.0
1670233,3700,1.0,-73.9827,40.7613
1670243,14000,2.0,-73.9823,40.7682
1670266,36000,4.0,-73.971,40.7665
1670290,1959,1.0,-73.8132,40.725
1670346,2000,1.0,-73.9143,40.7745
1670351,4995,1.0,-73.9566,40.783
1670353,15995,3.0,-74.0064,40.7435
1670388,3050,1.0,-73.9958,40.7225
1670438,12500,3.0,-73.9905,40.7753
1670438,15000,3.0,-73.9905,40.7753
1670448,2750,1.0,-73.9588,40.7677
1670448,2895,1.0,-73.9588,40.7677
1670518,3550,0.0,-74.006,40.7082
1670570,40000,6.0,-73.9604,40.7716
1670570,40000,6.0,-73.9604,40.7716
1670611,2295,1.0,-73.9873,40.7653
1670649,2750,2.0,-73.9469,40.7798
1670652,3191,3.0,-73.9336,40.6958
1670654,2399,2.0,-73.9336,40.6958
1670655,2399,2.0,-73.9336,40.6958
1670658,2399,2.0,-73.9336,40.6958
1670660,2399,2.0,-73.9336,40.6958
1670662,2399,2.0,-73.9336,40.6958
1670664,2399,2.0,-73.9336,40.6958
1670665,2399,2.0,-73.9336,40.6958
1670666,2399,2.0,-73.9336,40.6958
1670667,2399,2.0,-73.9336,40.6958
1670668,2399,2.0,-73.9336,40.6958
1670671,2399,2.0,-73.9336,40.6958
1670673,2399,2.0,-73.9336,40.6958
1670712,2895,0.0,-73.992,40.7445
1670718,2695,1.0,-73.9131,40.7815
1670739,2399,2.0,-73.9336,40.6958
1670739,2399,2.0,-73.9336,40.6958
1670740,2399,2.0,-73.9336,40.6958
1670741,2399,2.0,-73.9336,40.6958
1670742,2399,2.0,-73.9336,40.6958
1670749,2945,2.0,-73.9574,40.7297
1670786,3400,1.0,-73.9848,40.7384
1670787,6800,2.0,-73.9558,40.7779
1670787,6900,2.0,-73.9558,40.7779
1670797,3600,2.0,-73.9998,40.6856
1670813,2600,2.0,-73.7845,40.7133
1670813,2600,2.0,-73.7845,40.7133
1670854,2800,2.0,-73.9068,40.8856
1670890,2100,2.0,-73.8487,40.7245
1670915,12750,0.0,-73.9778,40.7426
1670947,2795,0.0,-73.9995,40.729
1670955,1999,1.5,-73.9428,40.7025
1670955,2099,1.5,-73.9428,40.7025
1670972,4600,2.0,-73.9818,40.6799
1670994,1695,2.0,-73.8956,40.8637
1671005,6950,2.0,-73.9906,40.7456
1671005,7085,2.0,-73.9906,40.7456
1671012,3200,1.0,-73.9604,40.7608
1671012,3300,1.0,-73.9604,40.7608
1671018,3000,1.0,-73.9604,40.7608
1671022,2475,0.0,-73.9604,40.7608
1671022,2550,0.0,-73.9604,40.7608
1671034,5750,4.0,-74.0011,40.7084
1671049,4385,1.0,-73.9875,40.7379
1671049,4518,1.0,-73.9875,40.7379
1671075,3990,1.0,-74.0105,40.7163
1671075,3990,1.0,-74.0105,40.7163
1671105,4100,1.0,-73.9827,40.7742
1671105,4100,1.0,-73.9827,40.7742
1671162,2900,1.0,-73.9604,40.7608
1671163,2500,0.0,-73.9604,40.7608
1671163,2500,0.0,-73.9604,40.7608
1671164,2800,1.0,-73.9604,40.7608
1671170,14500,5.0,-73.9769,40.7837
1671174,3407,1.0,-74.0142,40.7101
1671184,3200,2.0,-73.9798,40.7239
1671204,2200,0.0,-73.9803,40.7866
1671206,4600,1.0,-74.0172,40.7069
1671208,6300,2.0,-73.9772,40.7638
1671209,3750,1.0,-73.9813,40.763
1671210,3195,1.0,-73.9509,40.7184
1671247,4645,1.0,-74.0047,40.7476
1671256,2685,2.0,-73.9685,40.6896
1671264,3275,1.0,-74.0071,40.7073
1671264,3450,1.0,-74.0071,40.7073
1671272,4550,2.0,-73.951,40.7423
1671366,2825,0.0,-73.9825,40.7767
1671584,2450,1.0,-73.9962,40.7194
1671584,2450,1.0,-73.9962,40.7194
1671593,6295,2.0,-73.9886,40.7759
1671593,6295,2.0,-73.9886,40.7759
1671598,7400,3.0,-73.9843,40.7473
1671598,7700,3.0,-73.9843,40.7473
1671682,8500,2.0,-73.9676,40.7568
1671682,8600,2.0,-73.9676,40.7568
1671684,6250,2.0,-73.9727,40.7463
1671685,2400,1.0,-73.8341,40.7588
1671709,12990,2.0,-73.997,40.7343
1671709,12990,2.0,-73.997,40.7343
1671836,2200,1.0,-73.8296,40.7128
1671837,2800,2.0,-73.9985,40.7193
1671840,300000,3.0,-73.9693,40.7657
1671840,300000,3.0,-73.9693,40.7657
1671841,94000,2.0,-73.9693,40.7657
1671841,94000,2.0,-73.9693,40.7657
1671846,1875,0.0,-73.9813,40.6452
1671887,3012,2.0,-73.931,40.6981
1671888,60000,1.0,-73.9693,40.7657
1671888,60000,1.0,-73.9693,40.7657
1671931,2400,2.0,-73.99,40.6837
1671945,3100,0.0,-73.9948,40.7337
1671945,3300,0.0,-73.9948,40.7337
1671946,45000,1.0,-73.9693,40.7657
1671946,45000,1.0,-73.9693,40.7657
1671949,2700,0.0,-73.9826,40.6963
1671972,1950,2.0,-73.919,40.6826
1672010,3000,1.0,-73.9849,40.7221
1672010,3100,1.0,-73.9849,40.7221
1672025,2000,2.0,-73.947,40.6521
1672026,1725,2.0,-73.8055,40.5884
1672041,3800,2.0,-73.9453,40.7168
1672056,3700,1.0,-73.9615,40.764
1672056,3800,1.0,-73.9615,40.764
1672065,11000,2.0,-73.9661,40.7616
1672096,3200,3.0,-73.9161,40.7739
1672111,5000,1.0,-73.9594,40.7597
1672120,3200,3.0,-73.9051,40.8835
1672140,2295,1.0,-73.9416,40.7471
1672147,3615,1.0,-73.9902,40.7675
1672155,2700,2.0,-73.98,40.6502
1672165,5500,1.0,-73.9649,40.7645
1672184,5995,2.0,-73.9959,40.7619
1672184,6115,2.0,-73.9959,40.7619
1672205,8400,2.0,-73.9952,40.7385
1672217,3550,1.0,-73.9819,40.7356
1672220,9150,3.0,-73.9959,40.7619
1672220,9150,3.0,-73.9959,40.7619
1672230,13000,3.0,-74.0176,40.7067
1672247,3500,1.0,-73.9855,40.779
1672264,1850,1.0,-73.9553,40.5766
1672275,3975,1.0,-73.966,40.7602
1672282,2800,2.0,-73.9475,40.8164
1672289,4300,1.0,-73.9725,40.7551
1672323,2795,3.0,-73.9427,40.8386
1672324,2850,3.0,-73.9427,40.8386
1672326,3300,0.0,-74.0093,40.7058
1672328,12900,3.0,-73.9608,40.7979
1672329,4500,1.0,-74.0093,40.7058
1672330,3400,0.0,-74.0093,40.7058
1672330,3400,0.0,-74.0093,40.7058
1672332,2500,1.0,-73.9474,40.7218
1672366,1600,1.0,-73.8589,40.5766
1672374,2600,1.0,-73.9648,40.7611
1672376,5000,1.0,-73.9798,40.7642
1672385,3495,1.0,-73.9967,40.7224
1672420,7995,2.0,-73.9925,40.744
1672429,1600,0.5,-73.8538,40.7313
1672446,4000,4.0,-73.9528,40.8243
1672446,4000,4.0,-73.9528,40.8243
1672447,3500,3.0,-73.9528,40.8243
1672454,2350,3.0,-73.9362,40.8403
1672454,2350,3.0,-73.9362,40.8403
1672540,4200,4.0,-73.9544,40.8217
1672545,2250,0.0,-73.9623,40.762
1672545,2300,0.0,-73.9623,40.762
1672547,3330,1.0,-73.9459,40.7823
1672552,2995,1.0,-74.0016,40.734
1672555,4000,1.0,-73.9579,40.7429
1672684,2450,2.0,-73.9541,40.7877
1672686,1850,1.0,-73.9526,40.7695
1672688,3000,1.0,-74.0032,40.7365
1672694,5000,1.0,-73.985,40.7368
1672699,2050,1.0,-73.9531,40.7283
1672699,2300,1.0,-73.9531,40.7283
1672733,3350,1.0,-74.0071,40.7073
1672785,4600,3.0,-73.9669,40.8015
1672911,6950,3.0,-73.9701,40.7658
1672913,5250,1.0,-73.9645,40.7694
1672944,1550,1.0,-73.8707,40.8578
1672945,2150,2.0,-73.8988,40.8634
1672945,2250,2.0,-73.8988,40.8634
1673022,8400,2.0,-73.9964,40.7463
1673055,4495,3.0,-73.9825,40.7303
1673065,6995,2.0,-73.9783,40.7851
1673109,2200,2.0,-73.9238,40.8687
1673114,4000,1.0,-73.9607,40.7652
1673142,2500,2.5,-73.9556,40.6778
1673145,2900,1.0,-73.9497,40.7445
1673216,2475,0.0,-73.9965,40.7441
1673223,3400,2.0,-73.9473,40.7134
1673258,4000,1.0,-73.9861,40.779
1673342,3795,1.0,-73.9815,40.7396
1673351,1950,1.0,-73.8538,40.7313
1673352,1600,0.5,-73.8538,40.7313
1673408,5500,3.0,-73.9778,40.6739
1673420,2295,2.0,-73.9417,40.79
1673443,3000,null,-73.9535,40.6987
1673443,4000,null,-73.9535,40.6987
1673446,4916,2.0,-73.9841,40.7643
1673448,1900,0.0,-73.9575,40.7776
1673461,2600,2.0,-73.9357,40.6955
1673469,4100,1.0,-73.9939,40.7644
1673485,4160,1.0,-74.0053,40.7106
1673523,7500,2.0,-73.9891,40.7329
1673523,7500,2.0,-73.9891,40.7329
1673525,7600,1.0,-73.9786,40.7662
1673525,7600,1.0,-73.9786,40.7662
1673526,15000,4.0,-73.9842,40.7668
1673537,6500,3.0,-74.0022,40.7445
1673547,4995,2.0,-73.9493,40.7963
1673561,2750,1.0,-73.9528,40.781
1673605,2200,2.0,-74.0018,40.6492
1673607,7100,2.0,-73.9905,40.7753
1673646,4800,3.0,-73.9972,40.683
1673647,3900,2.0,-74.0027,40.7176
1673680,3250,1.0,-73.9739,40.7936
1673680,3250,1.0,-73.9739,40.7936
1673700,2000,2.0,-73.924,40.6876
1673752,2550,1.0,0.0,0.0
1673810,3350,0.0,-74.0102,40.7063
1673822,5995,2.0,-73.9651,40.7605
1673823,6500,2.0,-73.9651,40.7605
1673824,9600,3.0,-73.9651,40.7605
1673829,2995,3.0,-73.9281,40.8506
1673834,2950,0.0,-73.9759,40.7623
1673835,2000,1.0,-73.9934,40.7568
1673856,2899,2.0,-73.9793,40.7205
1673864,4950,3.0,-73.9898,40.7617
1673864,6450,3.0,-73.9898,40.7617
1673865,3950,3.0,-73.9898,40.7617
1673865,3950,3.0,-73.9898,40.7617
1673877,4500,1.0,-73.9959,40.7222
1673887,3200,3.0,-73.9381,40.6867
1673892,6500,2.0,-73.9849,40.7646
1673893,2100,1.0,-73.9934,40.7568
1673893,2100,1.0,-73.9934,40.7568
1673916,3000,2.0,-73.9539,40.8031
1673923,6700,2.0,-73.978,40.79
1673932,3750,3.0,-73.95,40.7975
1673959,3750,0.0,-73.9611,40.6797
1673985,6125,2.0,-73.9891,40.7773
1673997,9990,2.0,-73.9882,40.7381
1674092,6300,1.0,-74.0038,40.7222
1674092,6300,1.0,-74.0038,40.7222
1674107,3595,1.0,-73.9465,40.7803
1674114,2200,2.0,-74.0281,40.6365
1674116,4095,1.0,-73.9886,40.7719
1674175,6346,0.0,-74.0082,40.7322
1674175,6369,0.0,-74.0082,40.7322
1674241,4100,1.0,-74.0137,40.7091
1674245,2500,1.0,-73.9669,40.7606
1674262,4000,3.0,-73.9574,40.8033
1674277,5400,4.0,-73.9572,40.804
1674292,9400,3.0,-73.9926,40.7328
1674294,4100,1.0,-73.9645,40.7654
1674294,4400,1.0,-73.9645,40.7654
1674298,6000,5.0,-73.9572,40.804
1674303,3195,0.0,-73.9851,40.7385
1674310,2595,1.0,-73.9801,40.6735
1674312,2095,0.0,-73.9614,40.6498
1674356,1895,1.0,-73.9545,40.7679
1674376,2100,2.0,-73.9332,40.67
1674377,3000,3.0,-73.9537,40.6777
1674437,9150,2.0,-73.9896,40.7328
1674437,9150,2.0,-73.9896,40.7328
1674453,2329,2.0,-73.9428,40.8007
1674458,2535,0.0,-73.9656,40.7122
1674471,1350,1.0,-74.017,40.6176
1674499,1950,1.0,-73.9733,40.6536
1674556,10000,2.0,-73.9625,40.765
1674559,8500,2.0,-73.9939,40.7644
1674559,8500,2.0,-73.9939,40.7644
1674608,2800,2.0,-73.9254,40.7663
1674634,4430,2.0,-73.986,40.6927
1674639,14000,3.0,-74.0097,40.7258
1674639,15000,3.0,-74.0097,40.7258
1674643,2600,1.0,-73.9444,40.8186
1674643,2600,1.0,-73.9444,40.8186
1674656,4150,1.0,-73.9827,40.7742
1674683,2350,1.0,-73.9779,40.6752
1674683,2350,1.0,-73.9779,40.6752
1674718,4750,2.0,-73.9793,40.6896
1674718,4950,2.0,-73.9793,40.6896
1674722,2500,2.0,-73.9961,40.7185
1674748,2430,0.0,-74.0019,40.7433
1674761,2595,3.0,-73.9359,40.8026
1674769,2550,1.0,-73.9704,40.7518
1674784,1995,0.0,-73.9492,40.7775
1674791,7400,2.0,-73.9905,40.7753
1674791,7400,2.0,-73.9905,40.7753
1674794,4450,3.0,-73.9806,40.7569
1674794,4450,3.0,-73.9806,40.7569
1674798,3850,1.0,-73.9832,40.7807
1674798,3850,1.0,-73.9832,40.7807
1674808,2750,1.0,-73.9682,40.7577
1674812,3060,1.0,-74.0019,40.7433
1674814,3475,1.0,-73.9813,40.763
1674829,2250,2.0,-73.9348,40.7947
1674830,1625,1.0,-73.9348,40.7947
1674932,2375,1.5,-73.9533,40.746
1674961,1700,1.0,-73.9439,40.8157
1674961,1700,1.0,-73.9439,40.8157
1674972,8995,2.0,-73.9822,40.751
1674974,13500,3.0,-73.9998,40.7189
1675057,2595,0.0,-73.9727,40.7463
1675058,10500,2.0,-74.0097,40.7308
1675060,2800,3.0,-73.9069,40.8853
1675097,8905,2.0,-73.9911,40.7664
1675097,8905,2.0,-73.9911,40.7664
1675174,9000,2.0,-73.9786,40.7662
1675176,2880,1.0,-73.9692,40.7513
1675179,11975,3.0,-73.9885,40.7755
1675179,12500,3.0,-73.9885,40.7755
1675233,6325,2.0,-73.9528,40.7796
1675285,6500,2.0,-73.9673,40.7109
1675285,6500,2.0,-73.9673,40.7109
1675295,4450,2.0,-73.9519,40.7127
1675300,4950,2.0,-73.961,40.7774
1675300,5395,2.0,-73.961,40.7774
1675302,13000,2.0,-73.9598,40.7801
1675306,2400,1.0,-73.9845,40.7213
1675383,2700,2.0,-73.973,40.6929
1675383,2800,2.0,-73.973,40.6929
1675406,6400,2.0,-74.0081,40.705
1675406,6500,2.0,-74.0081,40.705
1675407,8000,3.0,-73.9493,40.7963
1675407,8500,3.0,-73.9493,40.7963
1675431,5200,2.0,-73.9998,40.7444
1675441,2700,0.0,-73.9834,40.7245
1675453,3713,1.0,-73.9817,40.6938
1675453,3713,1.0,-73.9817,40.6938
1675477,6995,3.0,-73.9588,40.7605
1675477,7495,3.0,-73.9588,40.7605
1675527,7500,2.0,-74.0014,40.7315
1675527,7500,2.0,-74.0014,40.7315
1675530,15500,2.0,-74.009,40.7349
1675530,16500,2.0,-74.009,40.7349
1675578,2450,2.0,-73.9533,40.746
1675594,1900,1.0,-73.9536,40.7776
1675594,1900,1.0,-73.9536,40.7776
1675600,7995,3.0,-73.9643,40.7193
1675600,8450,3.0,-73.9643,40.7193
1675601,3500,0.0,-73.9643,40.7193
1675609,1600,1.0,-74.0104,40.6512
1675614,4149,2.0,-73.9806,40.7775
1675614,4195,2.0,-73.9806,40.7775
1675619,2000,0.0,-73.948,40.6317
1675640,3450,1.0,-73.9643,40.7193
1675640,3600,1.0,-73.9643,40.7193
1675641,5550,2.0,-73.9643,40.7193
1675654,5495,2.0,-73.9844,40.7405
1675655,4350,2.0,-74.0016,40.734
1675655,4350,2.0,-74.0016,40.734
1675674,2400,1.0,-73.9558,40.7432
1675681,1800,0.0,-73.9993,40.678
1675703,4600,1.0,-73.9871,40.7803
1675721,20000,3.0,-73.981,40.7761
1675740,3480,1.0,-73.9796,40.7402
1675794,19000,3.0,-74.0071,40.7315
1675794,21900,3.0,-74.0071,40.7315
1675818,2950,1.0,-73.972,40.7452
1675838,6000,2.0,-73.9889,40.7408
1675838,6000,2.0,-73.9889,40.7408
1675908,4100,2.0,-73.9833,40.7204
1675908,4300,2.0,-73.9833,40.7204
1675923,3600,1.0,-74.0028,40.743
1675924,4525,2.0,-73.9706,40.7894
1675991,1250,0.0,-73.8579,40.7308
1676012,3395,1.0,-73.9617,40.7584
1676014,4000,3.0,-73.9577,40.8034
1676080,2800,1.0,-73.9668,40.7596
1676104,2400,3.0,-73.9292,40.6807
1676107,2100,2.0,-73.925,40.7012
1676114,1599,1.0,-73.8481,40.7307
1676155,3200,3.0,-73.9424,40.7938
1676165,4250,4.0,-73.8577,40.722
1676236,2250,3.0,-73.8882,40.8573
1676237,1850,1.0,-73.8874,40.8589
1676242,2400,3.0,-73.8981,40.7088
1676246,1800,3.0,-74.0777,40.6133
1676248,2950,1.0,-73.9778,40.7641
1676248,2950,1.0,-73.9778,40.7641
1676258,4495,2.0,-73.994,40.7243
1676258,4695,2.0,-73.994,40.7243
1676272,4610,2.0,-73.9643,40.7193
1676309,3500,1.0,-73.9669,40.7689
1676318,5275,2.0,-73.9643,40.7193
1676318,5275,2.0,-73.9643,40.7193
1676338,3300,1.0,-73.9848,40.7384
1676338,3400,1.0,-73.9848,40.7384
1676380,4275,1.0,-73.9643,40.7193
1676386,1650,1.0,-73.9722,40.6447
1676391,3226,1.0,-73.9646,40.6534
1676396,20000,2.0,-73.9677,40.7667
1676396,20000,2.0,-73.9677,40.7667
1676400,2800,3.0,-73.9003,40.7092
1676411,4500,1.0,-73.9846,40.7437
1676414,3895,2.0,-73.9815,40.7395
1676438,1850,0.0,-73.94,40.7989
1676462,2950,2.0,-73.9785,40.7292
1676463,4950,3.0,-73.9862,40.7326
1676505,20000,2.0,-73.9913,40.729
1676544,9900,6.0,-73.9484,40.8042
1676544,9900,6.0,-73.9484,40.8042
1676546,2250,1.0,-73.9485,40.677
1676566,9500,2.0,-74.0172,40.7069
1676567,12000,4.0,-73.9615,40.764
1676596,6272,2.0,-73.9627,40.8052
1676596,6795,2.0,-73.9627,40.8052
1676672,5750,1.0,-73.9836,40.7502
1676675,3000,1.0,-73.9725,40.7855
1676675,3000,1.0,-73.9725,40.7855
1676679,4000,2.0,-73.975,40.6773
1676693,9000,2.0,-73.9875,40.7597
1676717,3720,0.0,-73.9918,40.7242
1676725,1395,1.0,-73.9446,40.6381
1676755,5814,2.0,-74.0142,40.7181
1676773,2600,1.0,-73.9223,40.7662
1676789,2150,2.0,-73.8538,40.7266
1676869,3250,2.0,-73.9817,40.6758
1676874,2600,2.0,-73.9058,40.7729
1676876,2300,2.0,-73.9231,40.8639
1676905,18995,3.0,-73.9707,40.766
1676994,4015,2.0,-73.9617,40.7173
1676994,4350,2.0,-73.9617,40.7173
1676995,4892,2.0,-73.9617,40.7173
1677036,4500,1.0,-73.9678,40.7525
1677036,4500,1.0,-73.9678,40.7525
1677038,2900,2.0,-73.9572,40.6871
1677038,2900,2.0,-73.9572,40.6871
1677039,3000,3.0,-73.958,40.6859
1677098,3690,1.0,-73.9891,40.7773
1677144,2300,1.0,-74.0741,40.6393
1677144,2300,1.0,-74.0741,40.6393
1677196,3995,2.0,-73.9913,40.7611
1677221,12000,2.0,-73.9611,40.7603
1677223,2950,1.0,-74.0022,40.7258
1677242,6350,1.0,-74.0003,40.7268
1677245,5995,1.0,-73.9847,40.7433
1677246,11000,2.0,-74.0081,40.7185
1677254,25000,3.0,-74.0033,40.7232
1677254,25000,3.0,-74.0033,40.7232
1677274,6500,1.0,-73.974,40.7623
1677288,3200,2.0,-73.9494,40.8291
